timestamp,stage,gain,samplingRate,clockRate,exposureTime,SR_mean,SR_std,WFE,Return
2026-03-16T10:23:07.139528,gain_scan,0.1,1000,1000,1,0.2097856446985429,0.05727043665249121,175.64590965739617,-41.88607371089756
2026-03-16T10:28:00.536283,gain_scan,0.2,1000,1000,1,0.43199469189477985,0.057549165879071065,124.95133588118802,69.29546223967947
2026-03-16T10:32:53.568987,gain_scan,0.30000000000000004,1000,1000,1,0.5583603937402911,0.048486295310111525,104.77552163725312,132.56307194064894
2026-03-16T10:37:45.732922,gain_scan,0.4,1000,1000,1,0.6224772657957419,0.045450141514529196,95.35844489989708,164.62666692909798
2026-03-16T10:42:37.667405,gain_scan,0.5,1000,1000,1,0.6508141317933469,0.0478828437463258,91.76914433624148,178.80542058725095
2026-03-16T10:47:34.135197,gain_scan,0.6,1000,1000,1,0.6570399006494428,0.05463743319357447,91.77122863525734,174.55355443584816
2026-03-16T10:52:24.617555,gain_scan,0.7000000000000001,1000,1000,1,0.6419206281565952,0.07116073799307668,95.16392906834255,156.95841484912543
2026-03-16T10:57:15.298023,gain_scan,0.8,1000,1000,1,0.508966206160706,0.13731950475030977,117.64724373713592,80.86323302117603
2026-03-16T11:02:24.816289,gain_scan,0.9,1000,1000,1,0.13906755703554863,0.12796891586752276,1038.9584472546705,-132.22056427655616
2026-03-16T11:07:24.010777,gain_scan,1.0,1000,1000,1,0.0670166105591131,0.06209444982768144,1070.872503859202,-171.44389280227387
2026-03-16T11:13:28.013625,samplingRate_scan,0.5,200,1000,1,0.041553293073042286,0.015428272889465114,262.9720155812991,-41.391750940583954
2026-03-16T11:18:40.924794,samplingRate_scan,0.5,400,1000,1,0.23335430037445645,0.04568038108606372,163.89342452279897,58.88303603743932
2026-03-16T11:23:47.740620,samplingRate_scan,0.5,600,1000,1,0.4318422484301093,0.04632703566744805,129.07490014090286,142.43540617476074
2026-03-16T11:28:48.215499,samplingRate_scan,0.5,800,1000,1,0.5470701893690649,0.04441007274702388,109.50028257946741,164.68262697103648
2026-03-16T11:33:45.812068,samplingRate_scan,0.5,1000,1000,1,0.6505455487033388,0.04788105996560596,91.80192216815925,178.66817641663025
2026-03-16T11:38:39.890321,samplingRate_scan,0.5,1200,1000,1,0.6803609090877989,0.04240781914079718,83.19556422896359,149.02152590906368
2026-03-16T11:43:36.101578,samplingRate_scan,0.5,1400,1000,1,0.7009074561123464,0.038415298339025836,85.47383686370641,114.7455812933359
2026-03-16T11:48:30.992281,samplingRate_scan,0.5,1600,1000,1,0.7063532794961036,0.04673292705615507,81.59401307085467,72.56916534110168
2026-03-16T11:53:23.788634,samplingRate_scan,0.5,1800,1000,1,0.7093925935266223,0.03828728156529331,82.04170519255118,29.305166892738615
2026-03-16T11:58:15.088312,samplingRate_scan,0.5,2000,1000,1,0.7170865046443742,0.04378505973813189,80.30713495439257,-11.42947211741088
2026-03-16T12:03:16.447972,clockRate_scan,0.5,1000,200,1,0.6511051561758828,0.04745532960290561,91.709699228769,128.9574489260555
2026-03-16T12:08:15.564212,clockRate_scan,0.5,1000,400,1,0.6510113700465127,0.04727008567993843,91.7147057982093,191.38831672052646
2026-03-16T12:13:23.445719,clockRate_scan,0.5,1000,600,1,0.6507437779440349,0.04819668421293953,91.78092615193475,195.4385629764115
2026-03-16T12:18:45.076558,clockRate_scan,0.5,1000,800,1,0.6513246837799297,0.04729479271701546,91.7477066951312,185.30338838007916
2026-03-16T12:24:03.398997,clockRate_scan,0.5,1000,1000,1,0.6506750017420837,0.047790019917050744,91.81325601225873,178.74667641209635
2026-03-16T12:29:00.579955,clockRate_scan,0.5,1000,1200,1,0.6511257862199998,0.04746069317190282,91.70058159416222,174.79874705968817
2026-03-16T12:33:58.885793,clockRate_scan,0.5,1000,1400,1,0.6508736636844745,0.047537407830635973,91.76664692394723,171.686804298426
2026-03-16T12:39:02.700400,clockRate_scan,0.5,1000,1600,1,0.6510789414497415,0.04751641240685696,91.67014953747552,169.57577735915226
2026-03-16T12:44:03.187337,clockRate_scan,0.5,1000,1800,1,0.6506698023653434,0.04718635669813066,91.80758701508711,167.62339293782944
2026-03-16T12:49:04.963453,clockRate_scan,0.5,1000,2000,1,0.6510308015631081,0.047547444207516665,91.72041468880532,166.41795094537545
2026-03-16T12:54:02.962508,exposureTime_scan,0.5,1000,600,0.1,0.6511480291100616,0.047375750027317344,91.68844403484361,262.30458443548656
2026-03-16T12:59:07.287748,exposureTime_scan,0.5,1000,600,0.2,0.6509009364434218,0.04749843080771313,91.74181231469187,272.18451431568144
2026-03-16T13:04:06.448474,exposureTime_scan,0.5,1000,600,0.30000000000000004,0.6510364744961473,0.047514562490958194,91.77003211542979,282.2509289885935
2026-03-16T13:09:09.785533,exposureTime_scan,0.5,1000,600,0.4,0.6511776762751855,0.04748182967607977,91.7317098906216,292.3309694572167
2026-03-16T13:14:08.800959,exposureTime_scan,0.5,1000,600,0.5,0.6511786640315714,0.04720278348988103,91.69714502490935,302.3181350428387
2026-03-16T13:19:08.707946,exposureTime_scan,0.5,1000,600,0.6,0.6510811884901603,0.04766062572124971,91.73814854453478,292.26216348193896
2026-03-16T13:24:10.538852,exposureTime_scan,0.5,1000,600,0.7000000000000001,0.6509948534295094,0.04749696171420599,91.72449980177066,272.22647650543547
2026-03-16T13:29:10.778327,exposureTime_scan,0.5,1000,600,0.8,0.6506920494947785,0.04757696110414179,91.72832981699962,252.07960052439944
2026-03-16T13:34:09.852098,exposureTime_scan,0.5,1000,600,0.9,0.6511733348236836,0.047488867908936194,91.69780652197899,225.64218969453563
2026-03-16T13:39:11.857727,exposureTime_scan,0.5,1000,600,1.0,0.6507259784572467,0.04744134392217164,91.74674108852301,195.42939652602524
2026-03-16T13:39:11.858009,baseline,0.5,1000,600,0.5,0.6511786640315714,0.04720278348988103,91.69714502490935,302.3181350428387
