timestamp,stage,gain,samplingRate,clockRate,exposureTime,SR_mean,SR_std,WFE,Return
2026-03-09T17:50:49.970411,gain_scan,0.1,1000,1000,1,0.1758886585853364,0.05366640798250887,186.9046691125327,-58.734470683887814
2026-03-09T17:56:47.611911,gain_scan,0.2,1000,1000,1,0.3863350109975667,0.04398200576808936,131.13567018583234,46.50459058082478
2026-03-09T18:03:03.383333,gain_scan,0.30000000000000004,1000,1000,1,0.5116242391745907,0.02823674825436569,108.93672671658359,109.21303544801982
2026-03-09T18:08:38.369640,gain_scan,0.4,1000,1000,1,0.5800148683339511,0.02739366445798342,98.47725680985853,143.42093369841425
2026-03-09T18:14:17.644850,gain_scan,0.5,1000,1000,1,0.6150486862826818,0.03279646810001075,93.93175790271306,160.94695542059992
2026-03-09T18:20:07.525791,gain_scan,0.6,1000,1000,1,0.6280327908969942,0.04238459311388195,93.06077272037352,160.03757454580818
2026-03-09T18:26:02.485623,gain_scan,0.7000000000000001,1000,1000,1,0.6144935451028171,0.06464312367337666,96.53238757460132,143.26126462951416
2026-03-09T18:31:52.195002,gain_scan,0.8,1000,1000,1,0.49792219798981685,0.13185173800168443,117.4309348354382,75.09048661875738
2026-03-09T18:38:03.370155,gain_scan,0.9,1000,1000,1,0.3300020747395354,0.2119761412727769,421.13292433678055,-37.6641626215542
2026-03-09T18:44:07.927665,gain_scan,1.0,1000,1000,1,0.062103326699460566,0.07560530143971099,1203.113932598151,-182.39759116039806
2026-03-09T18:52:38.784380,samplingRate_scan,0.5,200,1000,1,0.042330078198261366,0.013493304963466873,264.5070500826817,-41.04449123984829
2026-03-09T18:59:56.009968,samplingRate_scan,0.5,400,1000,1,0.22157542352885437,0.03805934737279849,164.15339778942248,52.90404854441939
2026-03-09T19:05:12.006798,samplingRate_scan,0.5,600,1000,1,0.41154565038146285,0.03515823218570647,131.24352862457553,132.44241824647955
2026-03-09T19:10:46.246673,samplingRate_scan,0.5,800,1000,1,0.540244691211508,0.030368425690391023,110.38178500322628,161.0277428791614
2026-03-09T19:16:01.525713,samplingRate_scan,0.5,1000,1000,1,0.6150492623858583,0.033155142642409784,93.95517491136748,160.96251637277322
2026-03-09T19:21:00.838032,samplingRate_scan,0.5,1200,1000,1,0.6635554716023291,0.036308350430506585,85.24043951582682,140.49740034721782
2026-03-09T19:26:01.312688,samplingRate_scan,0.5,1400,1000,1,0.6996200396862416,0.035763748272161,79.89479392825781,113.80084148750335
2026-03-09T19:31:03.442509,samplingRate_scan,0.5,1600,1000,1,0.725886034215887,0.034592086909934046,75.99177353245,82.2371696245466
2026-03-09T19:36:04.732350,samplingRate_scan,0.5,1800,1000,1,0.7433932981291751,0.03295259756388804,73.16019528706349,46.3005156454236
2026-03-09T19:41:05.770214,samplingRate_scan,0.5,2000,1000,1,0.7553377144956844,0.033452021954510955,71.11545245579187,7.711927181464726
2026-03-09T19:46:33.761488,clockRate_scan,0.5,800,200,1,0.540247473080447,0.03057093876000608,110.38935847826188,111.01042122322454
2026-03-09T19:51:45.748290,clockRate_scan,0.5,800,400,1,0.5402646722527638,0.0304054100976728,110.37976717144713,173.5292792192888
2026-03-09T19:56:56.549787,clockRate_scan,0.5,800,600,1,0.540008374775605,0.03061120897276136,110.42939321324704,177.5866548663907
2026-03-09T20:02:11.389237,clockRate_scan,0.5,800,800,1,0.540026839440658,0.030664182704394055,110.44052533550773,167.16756765673756
2026-03-09T20:07:20.140537,clockRate_scan,0.5,800,1000,1,0.5402773163443528,0.030360011293181534,110.36591975611297,161.0467216397254
2026-03-09T20:12:30.007234,clockRate_scan,0.5,800,1200,1,0.5403611962865607,0.030892115647405016,110.37966725456448,156.90562704625518
2026-03-09T20:17:33.799724,clockRate_scan,0.5,800,1400,1,0.5401955809942351,0.030577563348375816,110.40411973759336,153.86759102580962
2026-03-09T20:22:33.009307,clockRate_scan,0.5,800,1600,1,0.5400561979335226,0.030650698769540293,110.41036555099417,151.53809622147338
2026-03-09T20:27:33.034113,clockRate_scan,0.5,800,1800,1,0.5398980071988643,0.030410607018732442,110.39115284809442,149.7326788100033
2026-03-09T20:32:33.428733,clockRate_scan,0.5,800,2000,1,0.5404312855582859,0.030257641530528855,110.31713215035352,148.61780781522464
2026-03-09T20:37:30.530672,exposureTime_scan,0.5,800,600,0.1,0.540638182506687,0.03023703914307223,110.33961646017632,204.55294738457627
2026-03-09T20:42:42.100977,exposureTime_scan,0.5,800,600,0.2,0.5403824115116539,0.030392946894654507,110.37483404374815,214.43564391311406
2026-03-09T20:47:40.231315,exposureTime_scan,0.5,800,600,0.30000000000000004,0.5399959971215769,0.030826841542918072,110.43285017943289,224.235263384176
2026-03-09T20:52:38.538677,exposureTime_scan,0.5,800,600,0.4,0.5404199828216588,0.030179429220600042,110.34644295451345,234.43329967933454
2026-03-09T20:57:39.505555,exposureTime_scan,0.5,800,600,0.5,0.5401858228870376,0.0302823871847551,110.38799972557894,244.33629188622632
2026-03-09T21:02:37.237003,exposureTime_scan,0.5,800,600,0.6,0.5406865034713316,0.03047116394286933,110.30677216495181,254.59448462632
2026-03-09T21:07:34.198432,exposureTime_scan,0.5,800,600,0.7000000000000001,0.5401912890396036,0.03076550625983313,110.36344823696871,242.3199005689048
2026-03-09T21:12:29.520409,exposureTime_scan,0.5,800,600,0.8,0.5404413148826409,0.0304347813725889,110.35524455916163,226.4457648780258
2026-03-09T21:17:38.851386,exposureTime_scan,0.5,800,600,0.9,0.5401156452042908,0.030594270013295385,110.4322519184005,203.62396584805578
